no change     /scratch/mkalla/miniconda3/condabin/conda
no change     /scratch/mkalla/miniconda3/bin/conda
no change     /scratch/mkalla/miniconda3/bin/conda-env
no change     /scratch/mkalla/miniconda3/bin/activate
no change     /scratch/mkalla/miniconda3/bin/deactivate
no change     /scratch/mkalla/miniconda3/etc/profile.d/conda.sh
no change     /scratch/mkalla/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/mkalla/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/mkalla/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/mkalla/miniconda3/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /scratch/mkalla/miniconda3/etc/profile.d/conda.csh
no change     /home/opis/mkalla/.bashrc
No action taken.
--- Nombre total de combinaisons definies : 30 ---
--- Job Slurm ID: 502631 | Tache: 20/30 ---
--- Modele: p3mg | Strategie: unrolling | Dataset: data_2 | Mode: full ---
--- Arguments specifiques : --num_layers 30 --num_pd_layers 10 ---
[INFO] Exécution verrouillée sur le GPU : 0
[AVERTISSEMENT] Paramètre 'train' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'val' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'test' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'save_dir' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'train_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'val_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'test_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'Loss' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'number_layers' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'number_pd_layers' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'resume' du YAML non reconnu par argparse.
=== Lancement : P3MG | Stratégie : UNROLLING | Mode : FULL ===
--- Préparation des DataLoaders ---
[INFO] Chargement des données depuis : ./Dataset/data_2
[INFO] Instanciation des MyDataset...
[INFO] Train: 800 | Val: 100 | Test: 100
[INFO] Résultats sauvegardés dans : runs/p3mg/unrolling/data_2/20260826-224854_full
[INFO] Modèle P3MG instancié.
--- [TRAIN] P3MG (UNROLLING) | Epochs: 50 | Loss: MSE ---
Ep 1/50 | Tr: 9.8592e-06 | Val: 9.7035e-06 | T: 345.2s
Ep 2/50 | Tr: 9.2773e-06 | Val: 8.6676e-06 | T: 343.7s
Ep 3/50 | Tr: 8.7975e-06 | Val: 8.6760e-06 | T: 345.4s
Ep 4/50 | Tr: 8.7020e-06 | Val: 8.6542e-06 | T: 345.5s
Ep 5/50 | Tr: 8.8540e-06 | Val: 8.7273e-06 | T: 344.7s
Ep 6/50 | Tr: 1.0392e-05 | Val: 8.8071e-06 | T: 345.2s
Ep 7/50 | Tr: 8.8153e-06 | Val: 8.6822e-06 | T: 347.2s
Ep 8/50 | Tr: 8.7165e-06 | Val: 8.6659e-06 | T: 347.8s
Ep 9/50 | Tr: 8.6817e-06 | Val: 8.6380e-06 | T: 345.6s
Ep 10/50 | Tr: 8.6513e-06 | Val: 8.6150e-06 | T: 348.2s
Ep 11/50 | Tr: 8.6065e-06 | Val: 8.5647e-06 | T: 348.0s
Ep 12/50 | Tr: 8.5932e-06 | Val: 8.5581e-06 | T: 349.4s
Ep 13/50 | Tr: 8.5886e-06 | Val: 8.5480e-06 | T: 348.3s
Ep 14/50 | Tr: 8.5655e-06 | Val: 8.5213e-06 | T: 348.0s
Ep 15/50 | Tr: 8.5377e-06 | Val: 8.4490e-06 | T: 344.8s
Ep 16/50 | Tr: 8.6546e-06 | Val: 8.6590e-06 | T: 344.6s
Ep 17/50 | Tr: 8.6882e-06 | Val: 8.5476e-06 | T: 345.5s
Ep 18/50 | Tr: 8.5949e-06 | Val: 8.5228e-06 | T: 344.4s
Ep 19/50 | Tr: 8.5449e-06 | Val: 8.4476e-06 | T: 345.1s
Ep 20/50 | Tr: 9.0908e-06 | Val: 8.9160e-06 | T: 344.6s
Ep 21/50 | Tr: 8.9637e-06 | Val: 8.7713e-06 | T: 345.5s
Ep 22/50 | Tr: 8.8368e-06 | Val: 8.7483e-06 | T: 345.5s
Ep 23/50 | Tr: 8.8123e-06 | Val: 8.7729e-06 | T: 346.5s
Ep 24/50 | Tr: 8.8323e-06 | Val: 8.7894e-06 | T: 350.4s
Ep 25/50 | Tr: 8.8585e-06 | Val: 8.7977e-06 | T: 350.4s
Ep 26/50 | Tr: 8.8650e-06 | Val: 8.8055e-06 | T: 351.3s
Ep 27/50 | Tr: 8.8766e-06 | Val: 8.7870e-06 | T: 347.2s
Ep 28/50 | Tr: 8.8714e-06 | Val: 8.7963e-06 | T: 344.4s
Ep 29/50 | Tr: 9.0670e-06 | Val: 8.8644e-06 | T: 343.6s
Ep 30/50 | Tr: 8.9437e-06 | Val: 8.8308e-06 | T: 344.2s
Ep 31/50 | Tr: 8.6974e-06 | Val: 8.4909e-06 | T: 344.5s
Ep 32/50 | Tr: 8.5518e-06 | Val: 8.4688e-06 | T: 343.9s
Ep 33/50 | Tr: 8.5418e-06 | Val: 8.4643e-06 | T: 345.3s
Ep 34/50 | Tr: 8.5418e-06 | Val: 8.5304e-06 | T: 343.7s
Ep 35/50 | Tr: 8.6982e-06 | Val: 8.4977e-06 | T: 343.3s
Ep 36/50 | Tr: 8.4935e-06 | Val: 8.3737e-06 | T: 348.4s
Ep 37/50 | Tr: 8.7925e-06 | Val: 8.8244e-06 | T: 353.1s
Ep 38/50 | Tr: 8.8656e-06 | Val: 8.5862e-06 | T: 346.8s
Ep 39/50 | Tr: 8.5598e-06 | Val: 8.3688e-06 | T: 346.6s
Ep 40/50 | Tr: 8.5224e-06 | Val: 8.4707e-06 | T: 346.0s
Ep 41/50 | Tr: 8.5105e-06 | Val: 8.3982e-06 | T: 346.4s
Ep 42/50 | Tr: 8.5172e-06 | Val: 8.6661e-06 | T: 346.3s
Ep 43/50 | Tr: 8.5049e-06 | Val: 8.4279e-06 | T: 346.6s
Ep 44/50 | Tr: 8.4385e-06 | Val: 8.4245e-06 | T: 346.4s
Ep 45/50 | Tr: 8.4260e-06 | Val: 8.3520e-06 | T: 347.0s
Ep 46/50 | Tr: 8.4229e-06 | Val: 8.4917e-06 | T: 345.4s
Ep 47/50 | Tr: 9.2509e-06 | Val: 9.3695e-06 | T: 346.6s
Ep 48/50 | Tr: 1.0130e-05 | Val: 8.8988e-06 | T: 346.8s
Ep 49/50 | Tr: 8.8796e-06 | Val: 8.6790e-06 | T: 346.1s
Ep 50/50 | Tr: 8.8035e-06 | Val: 8.6772e-06 | T: 346.8s
--- [TRAIN] Terminé en 291.86 min ---
--- [TEST] P3MG (UNROLLING) | Metric: MSE | Samples: 100 ---
[INFO] Chargement des poids depuis : runs/p3mg/unrolling/data_2/20260826-224854_full/checkpoints/best_model.pt
[RESULT] Mean MSE: 8.4314e-06 | Median: 8.4118e-06 | Std: 1.5175e-06 | Best: 4.8254e-06 | Worst: 1.2377e-05

=== Exécution Terminée ===
--- Tache 20 (p3mg/unrolling/data_2) terminee ---
