no change     /scratch/mkalla/miniconda3/condabin/conda
no change     /scratch/mkalla/miniconda3/bin/conda
no change     /scratch/mkalla/miniconda3/bin/conda-env
no change     /scratch/mkalla/miniconda3/bin/activate
no change     /scratch/mkalla/miniconda3/bin/deactivate
no change     /scratch/mkalla/miniconda3/etc/profile.d/conda.sh
no change     /scratch/mkalla/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/mkalla/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/mkalla/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/mkalla/miniconda3/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /scratch/mkalla/miniconda3/etc/profile.d/conda.csh
no change     /home/opis/mkalla/.bashrc
No action taken.
--- Nombre total de combinaisons definies : 30 ---
--- Job Slurm ID: 502490 | Tache: 10/30 ---
--- Modele: p3mg | Strategie: unrolling | Dataset: data_1 | Mode: full ---
--- Arguments specifiques : --num_layers 30 --num_pd_layers 10 ---
[INFO] Exécution verrouillée sur le GPU : 0
[AVERTISSEMENT] Paramètre 'train' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'val' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'test' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'save_dir' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'train_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'val_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'test_batch_size' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'Loss' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'number_layers' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'number_pd_layers' du YAML non reconnu par argparse.
[AVERTISSEMENT] Paramètre 'resume' du YAML non reconnu par argparse.
=== Lancement : P3MG | Stratégie : UNROLLING | Mode : FULL ===
--- Préparation des DataLoaders ---
[INFO] Chargement des données depuis : ./Dataset/data_1
[INFO] Instanciation des MyDataset...
[INFO] Train: 800 | Val: 100 | Test: 100
[INFO] Résultats sauvegardés dans : runs/p3mg/unrolling/data_1/20260826-171040_full
[INFO] Modèle P3MG instancié.
--- [TRAIN] P3MG (UNROLLING) | Epochs: 50 | Loss: MSE ---
Ep 1/50 | Tr: 2.3167e-05 | Val: 2.1453e-05 | T: 336.4s
Ep 2/50 | Tr: 1.6532e-05 | Val: 1.3223e-05 | T: 335.5s
Ep 3/50 | Tr: 1.3583e-05 | Val: 1.1701e-05 | T: 335.7s
Ep 4/50 | Tr: 1.2301e-05 | Val: 1.0399e-05 | T: 333.1s
Ep 5/50 | Tr: 1.2378e-05 | Val: 1.1285e-05 | T: 335.5s
Ep 6/50 | Tr: 1.2129e-05 | Val: 1.0304e-05 | T: 336.8s
Ep 7/50 | Tr: 1.2489e-05 | Val: 1.0513e-05 | T: 336.4s
Ep 8/50 | Tr: 1.2757e-05 | Val: 1.1560e-05 | T: 335.3s
Ep 9/50 | Tr: 1.1633e-05 | Val: 9.8131e-06 | T: 336.3s
Ep 10/50 | Tr: 1.0700e-05 | Val: 9.6503e-06 | T: 336.5s
Ep 11/50 | Tr: 1.3390e-05 | Val: 1.3007e-05 | T: 335.5s
Ep 12/50 | Tr: 1.3312e-05 | Val: 1.2235e-05 | T: 336.8s
Ep 13/50 | Tr: 1.3018e-05 | Val: 1.2070e-05 | T: 336.3s
Ep 14/50 | Tr: 1.2815e-05 | Val: 1.1746e-05 | T: 335.2s
Ep 15/50 | Tr: 1.2132e-05 | Val: 1.1034e-05 | T: 335.7s
Ep 16/50 | Tr: 1.2649e-05 | Val: 1.2070e-05 | T: 335.8s
Ep 17/50 | Tr: 1.2193e-05 | Val: 1.0065e-05 | T: 332.4s
Ep 18/50 | Tr: 1.0540e-05 | Val: 9.3611e-06 | T: 335.0s
Ep 19/50 | Tr: 1.0119e-05 | Val: 9.3363e-06 | T: 335.4s
Ep 20/50 | Tr: 1.0075e-05 | Val: 9.1085e-06 | T: 334.7s
Ep 21/50 | Tr: 9.9893e-06 | Val: 9.0274e-06 | T: 335.2s
Ep 22/50 | Tr: 1.0002e-05 | Val: 9.2036e-06 | T: 335.8s
Ep 23/50 | Tr: 9.9577e-06 | Val: 9.0038e-06 | T: 336.6s
Ep 24/50 | Tr: 1.0069e-05 | Val: 9.1044e-06 | T: 335.2s
Ep 25/50 | Tr: 9.9291e-06 | Val: 8.9969e-06 | T: 334.7s
Ep 26/50 | Tr: 9.9058e-06 | Val: 8.9705e-06 | T: 335.1s
Ep 27/50 | Tr: 1.0055e-05 | Val: 8.6815e-06 | T: 332.6s
Ep 28/50 | Tr: 9.5976e-06 | Val: 8.7300e-06 | T: 335.6s
Ep 29/50 | Tr: 9.5077e-06 | Val: 8.6393e-06 | T: 335.4s
Ep 30/50 | Tr: 9.4640e-06 | Val: 8.5518e-06 | T: 335.0s
Ep 31/50 | Tr: 9.4164e-06 | Val: 8.5132e-06 | T: 336.0s
Ep 32/50 | Tr: 9.3813e-06 | Val: 8.4328e-06 | T: 335.5s
Ep 33/50 | Tr: 1.0685e-05 | Val: 9.1689e-06 | T: 335.9s
Ep 34/50 | Tr: 9.7197e-06 | Val: 8.6850e-06 | T: 335.8s
Ep 35/50 | Tr: 9.3734e-06 | Val: 8.4312e-06 | T: 332.6s
Ep 36/50 | Tr: 9.3026e-06 | Val: 8.4747e-06 | T: 335.8s
